invoice_id,product_id,date
4845899,857,2023-06-14
4846214,499,2022-07-28
4846214,619,2022-08-01
4846254,571,2022-12-03
4846362,608,2023-12-14
4846438,826,2022-08-08
4846707,608,2022-03-14
4846876,451,2022-04-07
4846876,890,2022-04-11
48469,86,2023-04-02
4846974,895,2023-11-01
4847067,731,2022-11-08
4847106,292,2022-03-15
4847229,788,2023-10-26
4847454,929,2023-02-21
4847744,540,2022-10-15
4848146,291,2022-02-11
4848211,979,2022-07-13
4848319,271,2022-03-14
4848481,286,2023-07-28
4848618,185,2022-05-15
4848618,214,2022-05-21
4848681,600,2022-06-17
4848701,684,2022-03-25
4848868,281,2023-01-05
4849023,606,2022-01-25
4849037,722,2023-07-25
484911,80,2022-01-13
484911,759,2022-01-10
4849149,437,2022-04-05
4849149,746,2022-04-03
4849154,43,2022-11-11
4849254,17,2022-11-14
4849272,969,2023-04-21
4849339,926,2022-01-12
484951,791,2023-06-28
4849653,637,2022-01-03
4849723,139,2022-02-10
4849723,870,2022-01-30
4849732,355,2022-06-17
4849767,948,2023-05-01
4849826,315,2023-09-27
4849936,497,2023-08-09
4850051,282,2023-05-29
4850067,471,2022-04-26
485008,18,2022-03-04
4850439,495,2022-07-22
4850442,674,2022-08-09
4850613,432,2022-08-20
4850643,796,2022-06-20
4850706,40,2022-01-17
4850868,458,2023-03-28
4850966,342,2022-09-07
4851017,287,2022-01-30
4851084,382,2022-12-31
4851084,912,2022-12-31
4851108,27,2022-06-24
4851146,233,2022-12-24
4851208,649,2022-04-03
4851271,859,2022-03-05
4851331,655,2022-02-18
4851358,409,2022-07-05
4851673,768,2023-02-23
4851846,449,2023-01-23
4851847,443,2022-04-03
4851968,288,2023-06-29
4851982,108,2022-05-02
4852113,623,2022-01-13
4852357,71,2022-09-28
4852493,899,2022-09-12
4852578,420,2022-02-13
485284,963,2022-01-18
4852878,945,2022-02-20
485291,632,2022-12-10
4853053,353,2023-01-25
4853054,979,2022-10-18
4853192,500,2022-01-17
4853286,174,2022-07-15
4853296,304,2022-08-28
4853511,786,2023-03-08
485423,29,2022-09-04
485423,636,2022-09-01
4854412,135,2022-03-12
4854412,190,2022-03-04
4854413,937,2022-03-01
4854512,560,2023-12-08
4854522,300,2023-03-07
4854999,81,2022-04-18
4854999,94,2022-04-16
4855008,98,2023-05-07
485548,844,2022-03-05
4855522,204,2022-04-01
4855782,41,2022-01-20
4855782,793,2022-01-15
4855984,670,2022-03-31
4856058,354,2022-09-19
4856058,395,2022-09-16
4856117,648,2023-11-28
485642,201,2023-05-09
4856467,320,2022-07-18
4856503,474,2023-10-21
4856527,650,2022-04-21
4856671,196,2022-02-07
4856671,272,2022-01-29
4856671,627,2022-02-02
4856671,716,2022-01-27
4856702,679,2023-07-22
4856958,81,2022-08-24
4856988,970,2022-11-03
4857069,956,2022-01-25
4857161,439,2022-02-13
4857161,593,2022-02-23
4857603,295,2022-02-09
4857609,470,2022-06-20
4857996,258,2022-05-14
4858039,110,2022-03-27
4858039,261,2022-03-22
485808,395,2022-03-05
4858138,554,2022-08-25
4858667,655,2023-08-13
4858673,894,2022-06-04
4858707,230,2022-02-21
4858767,599,2022-10-24
4858816,757,2022-05-18
4858948,898,2022-07-22
4859231,527,2022-02-24
4859258,936,2022-08-26
4859289,329,2022-02-14
485937,647,2022-06-01
4859406,476,2023-07-15
4859437,302,2022-02-04
4859437,418,2022-01-27
4859989,383,2022-06-02
4860218,295,2022-07-31
4860398,89,2022-03-06
4860408,860,2022-04-05
4860491,629,2022-02-10
4860586,552,2022-06-15
4860724,935,2022-08-11
4860817,258,2022-04-05
4860956,39,2023-10-11
4861054,879,2022-07-03
4861122,178,2022-02-22
4861122,661,2022-02-26
4861124,898,2022-10-16
4861428,812,2022-07-31
4861477,803,2023-11-04
4861608,175,2022-06-27
4862109,915,2022-01-16
4862169,62,2023-11-16
4862216,541,2022-03-27
4862314,705,2023-06-25
4862347,352,2022-05-29
4862347,588,2022-05-26
4862469,629,2023-04-09
4862616,819,2022-07-08
4862733,908,2022-01-16
4862931,587,2022-07-10
486368,261,2022-04-24
486368,904,2022-05-04
48637,179,2022-12-18
4864059,487,2022-07-12
4864089,625,2022-05-12
4864163,30,2022-07-24
4864344,557,2023-05-21
4865227,839,2023-02-12
4865229,53,2022-02-03
4865338,344,2022-01-20
4865382,96,2022-07-31
4865652,665,2022-01-09
4865702,345,2022-07-17
4865802,325,2022-04-06
486596,595,2023-07-22
4866037,905,2022-02-15
4866059,90,2022-08-28
4866069,575,2022-11-18
4866173,911,2023-03-15
4866212,401,2023-12-16
4866222,18,2023-04-17
4866361,122,2022-04-03
4866527,728,2022-02-19
4866529,62,2023-11-17
486653,686,2023-02-25
486657,178,2022-06-24
4866701,283,2022-10-14
4866914,404,2023-03-03
4866947,462,2022-03-30
4866949,791,2022-06-12
4867022,313,2022-01-21
4867244,368,2022-03-28
4867257,289,2022-06-29
4867257,956,2022-06-18
4867291,676,2022-07-08
4867341,100,2023-05-02
4867493,146,2022-02-16
4867554,98,2022-07-02
4867633,375,2022-11-24
4867633,630,2022-11-19
4867679,257,2022-12-14
4867839,130,2022-11-22
4868287,735,2022-02-16
486834,414,2022-01-14
486834,649,2022-01-09
486853,133,2022-04-14
4868537,846,2022-03-07
4868603,862,2022-11-02
4868662,452,2022-12-09
4868872,215,2022-11-16
4868997,448,2022-12-13
4869059,112,2022-02-08
4869094,710,2023-12-31
4869096,488,2022-02-01
4869156,821,2023-02-05
4869207,824,2022-03-14
486952,539,2022-07-30
4869599,829,2022-02-21
4869666,323,2023-12-09
4869689,181,2022-06-22
486971,35,2022-05-10
486971,718,2022-05-01
4869798,897,2022-05-29
4870133,21,2022-02-26
4870239,273,2022-09-29
4870412,568,2022-03-12
4870417,384,2023-01-25
4870538,261,2022-06-28
4870584,252,2023-06-25
4870716,345,2022-11-23
4871022,308,2023-02-26
4871022,971,2023-02-16
48711,785,2022-06-22
4871257,394,2022-03-23
4871269,99,2023-11-27
4871272,596,2022-09-03
4871277,147,2022-05-10
4871371,551,2022-02-26
4871537,889,2023-06-30
4871957,306,2022-09-02
487202,405,2022-07-09
4872027,30,2022-05-15
4872027,664,2022-05-14
4872263,518,2022-02-04
4872366,332,2022-01-29
4872404,226,2022-06-30
4872473,635,2022-02-16
4872589,570,2022-10-19
4872946,733,2022-02-08
4873018,84,2023-09-14
4873053,737,2023-05-14
4873104,479,2022-12-04
4873124,20,2022-02-03
4873124,102,2022-02-05
4873431,14,2022-07-11
4873536,666,2022-11-16
4873616,407,2023-04-02
4873699,390,2022-12-12
4873927,360,2023-04-15
4873936,155,2022-01-25
4873974,253,2023-08-13
4874017,916,2022-06-09
4874081,126,2022-10-31
4874122,802,2022-08-25
4874157,929,2022-03-17
487428,622,2022-12-04
4874329,548,2022-08-23
4874914,513,2022-01-30
4874971,580,2022-11-11
4874988,290,2022-11-29
487508,389,2022-08-14
4875127,462,2022-01-14
487519,889,2022-01-09
4875261,204,2022-01-17
487553,856,2023-11-16
4875639,605,2022-06-04
4875841,931,2022-05-05
4875938,871,2023-04-12
4875938,893,2023-04-12
487613,371,2022-04-21
487613,444,2022-04-14
4876224,10,2022-07-25
487627,171,2023-11-18
4876312,762,2022-04-28
4876312,936,2022-05-04
4876498,148,2023-02-12
4876691,901,2023-03-11
4876733,747,2022-03-20
4876756,659,2022-07-19
4876777,682,2022-02-10
487689,163,2023-09-27
487706,2,2022-04-29
4877092,175,2022-05-07
4877129,127,2022-11-06
4877151,377,2022-07-25
4877547,138,2023-01-07
4877626,331,2022-12-13
4878123,864,2022-10-05
4878247,860,2022-12-03
4878403,734,2022-03-21
4878408,575,2022-08-15
4878414,70,2022-01-20
4878414,810,2022-01-19
4878557,68,2022-12-13
4878557,277,2022-12-10
4878606,32,2022-02-08
4878607,46,2022-09-06
4878636,204,2023-08-12
4878801,759,2022-03-25
4878876,393,2022-01-19
4878909,356,2022-12-15
4878952,642,2022-08-31
4879022,541,2023-01-10
4879304,815,2022-09-03
4879624,595,2022-11-18
4879713,409,2022-09-15
4879726,446,2022-05-14
487977,876,2022-11-10
4879914,919,2022-01-26
4880058,902,2022-08-08
4880077,224,2022-04-28
4880156,9,2022-08-09
4880286,959,2023-10-25
4880376,205,2022-11-25
4880401,761,2022-02-05
4880401,899,2022-02-11
4880406,421,2023-03-05
4880421,901,2022-08-11
4880592,717,2022-04-14
488071,726,2023-01-18
4880973,128,2022-12-31
4881049,320,2022-02-17
4881204,559,2022-06-16
4881422,591,2022-06-23
4881492,779,2022-03-23
4881531,338,2022-11-22
4881827,708,2022-02-11
4881827,918,2022-02-07
4881907,678,2022-03-21
4882122,32,2023-07-11
4882162,562,2022-08-13
4882213,439,2022-01-07
4882243,225,2022-03-30
488271,829,2022-12-25
48849,257,2022-08-04
488503,510,2023-09-01
488571,807,2023-10-26
488828,65,2022-12-25
48891,311,2023-02-15
48902,824,2022-04-17
489121,897,2022-12-17
489172,266,2022-01-29
489181,673,2022-05-08
4892783,656,2022-05-14
4892783,894,2022-05-13
4892896,191,2022-01-18
4892896,653,2022-01-19
4893006,201,2022-08-23
4893067,841,2022-02-12
4893234,531,2022-03-09
4893319,860,2023-02-01
4893359,492,2022-04-01
4893434,778,2023-04-15
4893472,489,2022-05-06
4893529,979,2023-05-06
489356,11,2022-11-09
4893678,778,2023-04-10
4894077,479,2022-05-21
4894252,892,2022-02-26
4894261,586,2022-05-28
4894508,649,2022-05-30
4894696,852,2022-01-31
4894697,51,2022-08-13
4894699,701,2022-12-08
4894912,436,2022-02-04
4895099,52,2022-04-24
489511,456,2022-03-18
4895111,543,2022-04-09
4895478,618,2023-07-27
4895609,948,2022-08-18
4895754,603,2022-06-20
4895892,133,2022-10-25
4895947,410,2022-05-23
4895947,621,2022-05-30
4896073,19,2023-02-20
4896084,396,2022-06-05
4896252,150,2022-12-19
4896337,294,2022-02-16
4896384,184,2024-01-03
4896418,17,2022-05-20
4896418,722,2022-05-23
4896418,727,2022-05-31
4896499,683,2022-01-18
4896566,57,2022-01-17
4896599,551,2022-04-11
4896611,536,2023-02-05
4896621,498,2022-06-30
4896667,677,2022-02-16
489712,378,2022-04-17
4897159,279,2022-11-22
4897199,611,2022-01-22
4897199,645,2022-02-03
4897292,341,2022-02-22
4897429,95,2022-03-26
4897429,797,2022-03-28
4897447,209,2022-01-12
4897563,709,2022-01-16
4897602,953,2023-11-02
4897609,944,2022-01-18
4897784,741,2022-01-29
4898044,86,2022-08-22
4898091,250,2022-06-16
4898103,18,2022-05-03
4898209,242,2022-05-10
4898246,166,2022-10-05
4898246,554,2022-10-03
4898246,864,2022-10-06
4898387,144,2022-11-02
4898452,314,2022-05-05
4898452,946,2022-05-06
489847,874,2022-08-13
4898612,830,2023-10-11
4898647,340,2022-06-24
4898727,600,2023-03-11
489891,276,2022-05-25
48994,266,2023-05-13
490086,257,2022-01-23
490086,578,2022-02-01
490141,937,2022-07-24
490324,417,2022-04-26
49033,750,2023-08-01
490394,660,2022-10-26
49043,241,2022-01-22
490529,292,2023-09-25
490611,572,2022-11-08
490698,896,2022-08-31
490714,409,2022-05-10
49099,656,2022-09-01
491019,720,2022-01-19
491161,452,2023-08-02
491202,314,2023-06-16
491434,882,2023-03-18
491451,391,2022-03-08
491476,923,2022-08-08
491607,894,2023-01-12
491651,406,2023-12-07
491741,83,2023-03-28
491808,328,2022-03-15
491837,641,2022-10-02
491883,427,2022-07-02
491883,603,2022-07-03
491946,758,2023-04-15
492146,126,2022-07-09
492232,147,2022-03-11
492334,617,2022-02-04
4923404,70,2022-02-28
4923404,98,2022-02-25
4923419,836,2022-10-06
4923497,887,2023-12-20
4923542,711,2022-05-26
4923693,420,2023-03-27
4923708,270,2022-02-05
4923728,83,2022-04-24
492373,427,2023-09-15
4923908,310,2022-02-21
4924173,11,2022-02-16
4924178,763,2022-03-06
492428,508,2023-09-03
4924363,773,2023-10-04
4924453,343,2022-08-01
4924476,183,2023-01-22
4924674,254,2022-03-01
492468,640,2023-03-04
4924813,601,2022-08-22
4924836,436,2022-02-03
4924914,577,2023-01-14
4924994,243,2022-01-16
4925042,961,2022-02-09
492524,252,2022-08-08
4925321,228,2022-08-25
4925378,478,2022-07-06
4925601,453,2022-04-23
4925686,354,2022-03-08
492571,875,2022-03-02
4925773,861,2022-04-20
4925791,433,2022-05-19
49259,120,2022-03-14
4926104,313,2022-08-27
4926164,903,2023-02-14
4926243,638,2022-07-21
4926267,592,2022-03-23
4926302,214,2022-09-16
4926327,58,2022-12-16
4926413,276,2022-07-20
4926504,838,2022-05-22
4926624,565,2022-04-28
4926858,753,2022-09-24
4926906,865,2022-08-04
4926938,722,2022-02-11
4926957,202,2022-04-24
4926957,786,2022-05-06
4926992,30,2022-09-04
4927017,661,2022-12-26
4927067,584,2022-03-25
4927133,843,2022-04-15
4927549,336,2022-05-13
4927549,539,2022-05-25
4927607,283,2022-02-12
4927981,383,2022-04-09
4928012,571,2022-07-10
4928254,75,2022-08-31
4928443,20,2023-03-02
4928458,50,2022-03-31
4928458,163,2022-04-09
4928484,765,2022-05-27
49287,9,2022-06-03
4929002,453,2023-06-25
492917,201,2022-06-11
4929507,339,2023-08-19
4929534,26,2022-03-10
4929534,528,2022-03-06
493034,727,2023-07-12
493329,778,2022-12-16
49333,762,2022-03-01
493398,149,2023-01-14
493596,51,2022-01-07
493758,791,2022-01-15
493809,36,2022-04-09
493809,198,2022-04-12
493852,236,2023-08-25
49406,422,2022-03-04
494091,381,2023-08-11
494179,152,2023-03-24
494312,843,2023-05-08
494353,600,2022-03-21
494382,896,2022-04-03
4944,540,2022-04-02
494507,389,2022-12-28
494812,181,2022-06-30
49483,197,2022-01-29
494891,821,2023-07-06
494968,320,2022-04-05
495118,908,2022-03-06
495133,329,2023-03-07
495311,132,2022-03-18
4956171,612,2022-08-31
4956247,592,2023-03-16
4956247,859,2023-03-18
4956331,912,2022-06-21
4956343,605,2022-01-15
4956343,699,2022-01-11
4956343,799,2022-01-11
4956343,875,2022-01-09
4956367,36,2022-06-06
4956367,512,2022-06-11
4956537,471,2022-09-03
4956637,897,2022-03-24
4956649,10,2022-03-27
4956649,47,2022-03-14
4956649,901,2022-03-24
4956739,565,2022-11-26
4956787,275,2022-07-31
4957006,258,2022-11-21
4957111,972,2023-08-12
4957224,599,2022-07-09
4957224,953,2022-07-15
4957258,172,2022-01-12
49574,831,2023-07-27
4957477,897,2022-04-12
4957847,197,2023-02-01
4958173,898,2023-07-29
4958779,809,2023-01-28
4958869,162,2022-03-19
495896,685,2023-03-23
4959487,90,2022-02-12
4959776,321,2022-02-27
4959794,737,2022-02-20
4959847,917,2022-03-04
4959937,139,2023-03-22
4959937,325,2023-03-30
4959953,216,2022-05-02
495999,843,2022-06-04
496001,879,2022-01-17
496003,59,2023-10-20
496013,564,2022-02-22
496013,592,2022-02-26
496013,788,2022-03-01
4960216,107,2022-06-11
496027,82,2023-03-08
496052,78,2023-05-08
496068,825,2022-12-07
496106,552,2022-03-08
496158,455,2022-04-12
496211,946,2022-01-30
4962344,866,2022-04-12
4962384,532,2022-12-05
4962598,183,2022-07-05
4962756,389,2022-02-22
4963401,466,2022-03-04
4963412,392,2023-02-15
4963412,695,2023-02-09
4963436,665,2022-08-04
4963451,144,2023-05-04
4963451,953,2023-05-06
4963688,632,2022-08-08
496381,555,2022-09-04
4963821,103,2023-05-21
4963831,106,2022-08-21
4963831,440,2022-08-16
496546,801,2022-07-18
496631,155,2022-06-27
496632,694,2022-05-29
496636,349,2022-01-16
496837,600,2022-12-14
496838,84,2022-02-10
497117,662,2022-10-31
497276,611,2023-02-19
497321,791,2023-10-05
497453,673,2022-10-31
497483,205,2022-08-16
497533,431,2023-07-16
497586,510,2022-01-18
497717,10,2022-02-11
497717,581,2022-02-14
498064,450,2022-12-11
498392,506,2022-11-10
498417,974,2022-04-29
498833,547,2022-05-01
499419,699,2022-01-12
499746,848,2023-10-24
499836,564,2022-04-13
4999357,54,2023-12-29
4999407,9,2022-03-16
4999407,737,2022-03-11
4999543,579,2022-05-11
4999602,12,2022-01-26
4999677,736,2023-11-02
4999806,965,2022-04-27
4999882,538,2022-06-21
4999939,223,2022-07-31
4999986,194,2023-03-29
5000129,679,2022-06-06
500024,96,2022-05-25
5000442,242,2022-11-16
5000557,625,2022-01-27
5000667,89,2022-05-23
5000954,953,2022-02-05
5001241,361,2023-06-23
5001419,833,2022-08-03
5001554,88,2022-06-01
5001623,606,2022-05-20
5001656,128,2022-04-30
5001656,428,2022-04-23
5001758,168,2022-02-27
5001787,733,2022-03-16
5001861,55,2022-04-13
5002037,752,2022-09-18
5002141,634,2022-07-25
5002261,479,2022-08-27
5002266,712,2023-01-17
500234,496,2023-11-28
5002342,408,2023-09-07
5002402,432,2023-06-03
5002718,16,2022-10-23
5002758,890,2022-07-12
5002901,647,2022-04-08
5002901,652,2022-04-07
5002901,674,2022-04-07
5002996,70,2023-01-29
5003078,351,2023-12-18
5003083,900,2022-03-04
5003084,909,2022-03-14
5003088,121,2022-08-06
5003172,906,2022-02-06
5003349,547,2022-02-27
5003378,861,2022-04-28
5003669,219,2022-03-17
5003703,214,2023-01-12
5004357,282,2022-04-21
5004639,512,2022-10-22
5004758,448,2022-05-06
5004811,801,2022-11-26
5005182,956,2022-11-27
50058,710,2022-06-28
500648,153,2022-08-01
500678,737,2022-08-26
50071,501,2022-03-03
50111,341,2023-05-09
501163,904,2022-03-02
50117,109,2022-03-05
50117,548,2022-03-03
501201,759,2022-04-26
501207,968,2022-11-11
501347,339,2022-02-04
501492,743,2023-07-26
501498,976,2023-12-20
501513,798,2023-02-04
501516,265,2022-05-02
501723,965,2022-10-08
501731,451,2022-03-23
50174,431,2022-08-01
501798,46,2022-06-30
502331,141,2022-04-01
502403,379,2022-02-01
502408,67,2022-02-06
502699,195,2022-07-18
502709,727,2023-10-28
502771,662,2022-08-31
502788,621,2022-06-07
502947,267,2023-05-01
502984,689,2022-01-29
502988,115,2022-09-28
5029903,380,2022-11-21
5029916,869,2022-07-01
5030018,349,2023-07-02
5030099,332,2022-06-10
5030183,329,2022-02-18
5030201,737,2022-10-10
5030381,482,2022-02-13
5030471,575,2022-02-09
5030471,786,2022-02-14
5030549,828,2022-01-09
5030681,593,2023-07-04
503094,115,2023-11-15
5031119,890,2023-04-26
5031161,846,2022-04-21
5031317,884,2022-07-14
5031329,593,2022-11-18
5031329,944,2022-12-02
5031422,767,2023-01-07
503209,188,2022-02-05
5034014,721,2022-03-16
5034067,231,2022-01-25
5034067,590,2022-02-05
5034159,458,2022-08-16
5034218,818,2023-02-19
5034294,275,2022-04-12
5034294,835,2022-04-11
5034307,924,2023-04-28
5034504,681,2023-06-16
5034651,966,2022-04-29
5034739,291,2022-09-10
5034739,379,2022-08-31
5034791,139,2022-07-03
5034816,397,2022-02-04
5034821,244,2022-06-25
5034821,850,2022-06-24
5034892,230,2022-05-15
5034973,375,2023-10-17
5034991,595,2022-03-20
5035071,783,2022-03-26
5035096,230,2023-05-07
5035102,547,2022-03-23
5035116,331,2022-04-15
5035198,48,2022-12-26
5035306,661,2022-06-15
5035604,565,2022-03-21
5035604,599,2022-03-23
5035796,910,2022-03-28
5036024,230,2022-06-07
5036037,681,2022-05-21
5036041,101,2022-02-23
5036048,24,2022-07-22
5036049,873,2022-03-13
5036066,947,2022-05-27
5036102,427,2022-09-24
5036102,845,2022-09-19
5036159,735,2022-06-14
5036159,978,2022-06-20
5036207,466,2022-03-06
5036262,274,2022-10-11
5036336,384,2022-05-22
5036358,43,2023-06-03
503654,187,2022-10-08
5036731,663,2022-04-26
5037119,332,2022-04-23
5037406,955,2022-01-29
5037611,5,2022-09-25
5037611,91,2022-09-23
5037723,260,2022-01-11
5037723,335,2022-01-09
5037817,301,2022-02-20
5037817,628,2022-02-22
5037869,859,2022-11-02
5037924,20,2022-07-30
5037924,114,2022-08-12
5037924,760,2022-08-10
503794,713,2022-07-28
5038,771,2022-02-07
5038008,965,2022-01-27
503846,607,2022-11-11
503889,109,2023-12-13
503932,220,2022-03-12
504001,933,2022-01-26
504062,916,2022-05-24
504137,208,2022-03-09
504137,909,2022-03-05
504254,515,2022-06-04
50428,728,2023-09-25
504313,609,2023-08-07
504487,803,2023-03-24
505187,920,2022-09-08
505206,706,2022-06-01
505219,98,2022-09-05
505219,100,2022-09-05
505219,555,2022-09-10
505329,548,2023-12-01
50541,60,2022-06-17
50541,413,2022-06-28
50541,683,2022-06-19
505553,292,2022-01-29
505553,860,2022-01-26
505584,685,2022-01-28
505642,127,2022-09-15
505751,285,2023-11-17
505846,801,2023-06-25
505896,909,2022-09-19
50593,242,2022-01-07
506047,725,2022-02-26
506103,13,2022-02-06
506117,353,2023-03-06
506181,613,2022-09-19
506226,410,2022-05-09
506231,603,2023-11-29
5062661,724,2022-05-09
5062827,39,2022-12-27
5062867,233,2023-09-22
5062923,581,2022-02-15
5063486,334,2022-01-16
5063486,606,2022-01-23
5063486,976,2022-01-18
5063676,573,2023-03-10
5063844,926,2022-08-02
5063959,783,2023-01-03
5064206,412,2023-04-06
5064587,456,2022-03-02
5064953,748,2022-05-21
5064953,953,2022-05-24
5065188,92,2022-11-23
5065212,646,2022-02-08
5065293,465,2022-12-29
5065608,463,2022-02-27
506561,510,2022-03-06
5065614,521,2022-09-15
5065661,377,2023-05-27
5065681,165,2022-07-03
506573,505,2022-06-23
506574,569,2022-09-29
506619,298,2022-03-27
5066471,964,2023-02-13
5066656,905,2022-04-03
506817,837,2023-09-23
5068911,119,2022-03-25
5068911,244,2022-04-01
5068984,133,2022-11-26
5068984,501,2022-11-26
506899,192,2023-09-26
5069247,353,2022-07-18
5069248,593,2022-07-12
5069249,148,2022-06-24
5069339,279,2023-10-03
5069743,336,2022-03-19
5069764,770,2023-03-14
50698,179,2022-06-26
5069821,263,2022-06-09
507024,685,2022-10-30
5070284,91,2022-04-19
5070453,567,2022-04-03
5070584,60,2022-03-24
5070584,648,2022-03-27
5070599,144,2022-11-16
5070654,96,2022-02-17
5070821,745,2022-05-30
507109,943,2022-02-22
507174,348,2022-03-17
507307,126,2022-05-25
507322,356,2022-11-05
507418,733,2022-09-13
507519,518,2023-02-06
507744,496,2023-06-24
507753,844,2023-09-27
507803,167,2023-04-09
508044,939,2022-09-21
508202,143,2022-01-23
508253,946,2022-06-06
508436,658,2022-03-30
508644,677,2023-04-07
508679,676,2022-01-16
508736,393,2022-11-08
508781,761,2022-09-08
508791,594,2023-09-10
508799,349,2022-02-07
508997,447,2023-04-10
509053,856,2022-04-10
509168,402,2022-12-01
509202,537,2023-05-18
509217,305,2022-10-11
509218,348,2022-12-24
509334,601,2023-05-14
509377,432,2022-08-18
509377,513,2022-08-19
509377,731,2022-08-19
509438,809,2023-05-23
509481,61,2022-02-11
5095463,113,2022-09-17
5095523,38,2023-04-11
5095582,894,2022-04-12
5095673,781,2022-02-17
5095682,964,2022-03-07
5095694,808,2022-12-05
5095884,411,2022-02-01
5095898,556,2022-03-03
5096141,251,2022-02-01
5096163,750,2022-01-24
5096211,78,2022-01-31
5096211,318,2022-01-23
5096318,956,2022-11-11
5096408,560,2022-01-09
5096426,390,2022-09-20
5096438,586,2023-02-01
5096458,831,2022-08-03
5096598,158,2023-02-14
5096599,14,2022-09-15
5096668,470,2022-07-26
5096792,455,2023-08-03
5096931,42,2022-09-11
5097061,597,2022-05-10
5097081,759,2022-08-13
5097279,445,2023-04-02
5097364,208,2023-10-20
5097392,311,2022-09-18
5097414,948,2022-12-27
5097473,253,2023-04-06
5097568,467,2022-05-09
509762,825,2023-04-08
5097659,147,2022-07-02
5097709,355,2022-04-02
5097709,676,2022-04-13
5097987,246,2023-05-04
5098178,808,2022-04-12
5098343,596,2022-03-11
5098607,703,2023-04-18
5098691,709,2022-05-23
5098713,607,2022-08-30
5098863,420,2022-07-10
5098871,425,2022-02-07
5098871,819,2022-02-12
5098907,113,2022-04-03
5098907,421,2022-04-06
5098981,773,2022-04-14
5099041,478,2023-05-12
5099046,418,2022-07-07
5099063,340,2022-08-23
5099548,99,2023-03-12
509962,593,2022-02-21
5099716,175,2022-05-08
509978,30,2023-04-08
5099809,958,2023-08-18
5099824,428,2022-08-13
5099846,274,2023-05-06
5099853,843,2022-12-19
509991,291,2023-06-07
5099914,514,2022-10-03
5099914,601,2022-09-28
5100009,411,2023-03-21
5100026,430,2022-03-19
510037,106,2023-03-02
5101174,498,2022-09-25
510127,324,2023-04-29
5101552,471,2022-02-11
510266,205,2023-04-24
510344,735,2022-06-01
510621,600,2023-02-16
510677,554,2022-07-13
510774,99,2023-01-22
510786,470,2022-04-23
511057,635,2023-06-15
51108,234,2022-07-11
51123,401,2022-03-19
511247,947,2022-02-11
511302,27,2022-02-07
511311,237,2022-05-25
511461,523,2022-06-20
511516,693,2022-04-01
511576,478,2022-02-12
51159,103,2022-04-29
511594,314,2022-10-31
511616,410,2023-03-06
511736,389,2023-02-07
511896,903,2022-07-27
512031,37,2022-01-30
512191,590,2022-02-23
512316,414,2022-08-08
512494,594,2022-06-06
512533,64,2022-06-30
512596,613,2022-06-07
512619,178,2022-03-08
512921,388,2022-03-23
513034,525,2023-02-10
513207,483,2023-02-18
513272,169,2023-01-29
513402,214,2023-09-09
513444,160,2023-06-11
513519,350,2022-07-14
513606,636,2022-11-14
513619,546,2022-01-19
51372,260,2023-07-13
5138626,294,2022-05-28
5139309,259,2022-04-27
5139334,902,2023-08-11
5139539,576,2022-06-23
5139542,864,2022-02-25
513958,976,2022-03-31
5139633,774,2023-10-05
5139689,771,2022-04-28
5139754,134,2022-03-28
5139892,247,2022-03-10
5139954,397,2023-10-28
5140088,307,2022-06-30
5140171,523,2022-05-01
5140171,933,2022-05-02
5140514,313,2022-03-09
5140514,425,2022-03-06
5140528,489,2022-03-22
5140647,136,2022-01-16
5140787,387,2022-07-19
5141009,614,2022-11-20
5141126,454,2022-03-05
5141272,288,2022-03-02
5141272,580,2022-02-23
5141274,416,2022-05-30
5141402,219,2023-04-29
5141403,65,2023-01-07
5141408,873,2022-07-24
5141547,860,2022-03-10
5141893,378,2022-03-09
5141978,459,2022-08-05
5141979,809,2022-08-02
5142272,791,2022-02-20
5142381,229,2022-01-15
5142806,713,2022-05-06
5143063,61,2022-04-14
5143081,842,2022-11-27
5143183,274,2022-01-22
5143363,614,2022-01-12
5143383,293,2023-06-05
514356,603,2022-07-15
514356,677,2022-07-25
5143667,839,2022-02-13
5143757,134,2023-01-31
5143889,457,2022-05-09
5143959,571,2022-06-08
5144044,467,2022-07-27
5144053,336,2023-03-09
514407,43,2022-04-29
5144084,80,2022-01-25
5144238,854,2022-01-10
5144242,969,2022-03-19
5144296,285,2022-04-29
5144449,873,2023-05-15
5144554,762,2022-04-12
5144554,923,2022-04-13
514479,541,2022-01-19
514544,951,2022-06-22
514634,148,2022-05-08
514847,872,2022-09-30
515007,462,2022-03-15
515007,574,2022-03-19
515137,496,2022-10-26
515358,743,2022-03-27
515409,204,2022-06-05
515458,123,2022-02-03
515458,262,2022-02-11
515506,565,2023-01-17
515656,724,2022-01-15
515956,591,2023-09-09
516043,370,2022-07-12
516272,182,2023-07-11
51648,132,2023-01-17
516523,671,2022-02-19
516572,510,2022-02-16
516593,434,2022-04-24
516657,157,2022-02-04
516657,682,2022-01-24
516839,444,2022-11-07
5169493,317,2022-02-04
5169493,605,2022-02-10
5169713,581,2022-04-12
5169903,741,2022-06-25
5170016,785,2022-02-22
5170051,285,2022-10-14
5170277,312,2022-03-27
5170549,514,2022-08-04
5170637,967,2022-06-24
5170889,22,2022-04-21
5170902,504,2023-07-19
5171007,370,2023-07-09
5171028,846,2022-09-25
5171173,803,2022-02-13
5171182,950,2022-01-30
517256,853,2024-01-10
5173297,912,2022-05-20
5173407,134,2023-04-21
